,Income_num,Age_num,Civil_num,Can/US_num
81,80375.35,41.24611,16.8461259,8.477768
82,79319.14,29.33233,15.1403522,9.333612
83,87747.66,30.54214,13.89779,14.025725
84,108563.09,44.02006,33.4616385,17.710293
85,82093.65,17.31954,11.1706925,9.145336
86,73530.54,47.55285,13.2781432,11.438725
87,83458.73,48.7886,21.8434431,16.711769
88,77956.99,50.94245,25.2935283,4.832701
89,127145.24,54.17788,-1.010836,13.357556
90,68696.06,34.99632,17.475055,9.317477
91,106710.04,53.995,12.8198524,10.31
92,73149.99,45.39257,28.3922424,6.84285
93,95280.48,41.65472,18.586462,12.707037
94,84473.31,62.09379,11.98274,4.138981
95,105488.64,30.31772,25.870682,6.959338
96,119291.78,59.38179,23.05772,7.387254
97,104029.81,27.40328,16.589789,4.807525
98,126133.92,30.87474,7.389364,5.995377
99,81868.04,33.45568,30.544974,8.199891
100,24592.4,36.30911,10.627038,17.321439
101,89065.56,49.80042,25.141294,11.046152
102,80670.23,34.78109,28.42654,12.868815
103,88232.01,41.47764,12.629618,4.582109
104,111683.73,37.46378,21.426062,4.630819
105,90916.75,35.45272,23.22239,11.823672
106,95910.19,48.73234,19.152012,8.960538
107,118570.43,51.56882,24.708822,4.580001
108,57646.1,32.15726,26.485083,16.069536
109,69820.98,40.15542,26.979126,0.358543
110,69982.33,50.2621,28.434777,8.169322
111,88409.16,42.07542,26.565359,22.386001
112,69882.36,35.29961,25.244599,13.496626
113,112634.16,59.67104,31.082516,14.182728
114,111927.25,65.06014,20.531434,12.660972
115,116822.11,32.68086,19.349057,11.986278
116,24093.78,37.55882,22.658064,1.646716
117,31093.19,30.45163,26.237333,12.791385
118,14394.2,42.68879,11.464186,8.496722
119,86980.63,38.5579,17.801005,13.622323
120,98178.82,43.8542,16.036266,14.982478
121,93104.29,50.82181,11.432358,8.346016
122,89536.25,29.76762,7.852152,9.889413
123,76602.02,50.07595,26.583226,20.843885
124,60492.39,32.92387,22.44093,4.988265
125,109719.28,64.06096,18.329469,12.903774
126,60412.76,43.59016,14.96389,5.975627
127,118487.59,32.5079,15.467685,11.183677
128,59753.38,47.67324,19.652519,12.821923
129,115310.02,31.30751,10.183966,9.578887
130,13581.24,50.21119,30.970052,15.259984
131,56986.25,41.96971,18.49364,10.759781
132,80291.27,43.716,20.700359,13.318253
133,58038.65,46.94613,16.833399,3.928225
134,115774.53,56.7594,5.147698,16.110079
135,56077.84,67.34487,17.077899,16.470756
136,52405.68,31.95463,22.566072,11.863907
137,80231.92,65.03271,22.587606,11.948601
138,56913.61,53.13879,14.313088,13.993091
139,96308.89,60.60854,18.384228,14.176825
140,97761.28,39.12786,8.778894,9.23102
141,62837.39,41.185329,35.984939,6.588823
142,79937.41,32.885695,21.959379,3.146461
143,113306.39,37.96557,17.130676,8.07152
144,88399.03,34.49311,20.994615,8.465529
145,129058.83,39.84407,21.264212,3.767289
146,89989.36,51.906701,19.52854,6.566516
147,99177.36,46.18509,23.298841,3.572362
148,127362.96,31.576225,18.921663,3.22041
149,90164.38,37.442262,7.96131,13.737032
150,91019.83,40.447801,23.759452,11.5739
151,65638.48,61.79211,17.873151,13.387459
152,87794.94,32.064016,20.824752,8.502409
153,37081.4,29.042278,19.354772,7.215939
154,60327.39,35.407355,19.033953,6.541805
155,90049.59,27.585465,16.69872,8.524365
156,91206.09,32.433226,18.508968,4.657013
157,72569.81,42.331942,15.759037,17.688718
158,77161.0,35.416843,28.361106,3.773712
159,67556.34,33.290613,20.231756,11.1627
160,52139.46,42.959105,14.102997,13.285926
161,77065.71,35.977219,12.777074,7.092305
162,99438.29,40.120344,24.442206,9.501802
163,86121.49,4.131889,6.40502,7.521407
164,83295.2,41.499035,5.970095,10.770617
165,124218.41,63.490633,16.783914,6.792729
166,53163.15,56.170298,17.986676,15.134057
167,123847.05,30.055284,27.107416,3.837058
168,93270.86,53.397096,16.538715,7.051733
169,57030.91,52.824172,12.041059,15.38267
170,93143.56,34.531009,3.690353,2.940997
171,96669.69,57.817455,19.322807,17.096173
172,87930.65,58.693538,16.110332,4.921218
173,20446.77,40.709688,18.605908,10.397561
174,54869.87,22.69994,16.03649,5.809087
175,34229.64,34.743114,32.100487,7.847688
176,65443.95,37.213113,26.74344,14.2263
177,80598.83,21.616019,17.82142,5.738056
178,47752.3,39.707399,25.466297,7.074679
179,73505.86,68.372127,6.340157,14.149149
180,50772.7,60.663457,15.637621,4.30964
181,73619.8,43.434582,17.148283,5.733139
182,92076.16,50.105339,22.49615,7.739248
183,36708.99,53.987186,31.314282,9.758278
184,109603.18,35.707678,12.820443,6.496943
185,42753.17,40.427217,25.662145,8.116369
186,39698.25,41.332177,12.330619,9.982604
187,59857.71,54.483711,17.445562,4.756357
188,83906.43,22.266738,17.880568,5.528599
189,111518.49,42.143168,21.682475,2.998114
190,55758.87,51.601622,24.113002,7.9854
191,70821.99,21.020907,14.618206,10.695856
192,93354.75,28.678523,14.690853,19.226273
193,37705.19,31.99181,19.250842,17.95209
194,32429.15,55.272335,22.870961,10.230446
195,64927.44,67.414833,14.683638,13.045073
196,57158.36,51.209882,14.076289,5.260494
197,97630.81,51.416336,27.476069,16.935491
198,88715.23,36.384225,24.215937,3.010109
199,48642.57,24.165523,6.479408,5.500489
200,65433.04,25.243165,22.162632,8.137608
201,95080.9,42.779402,25.312568,10.181995
202,76885.0,45.839844,18.066638,2.909251
203,97475.15,52.781639,12.403838,10.903831
204,40406.02,45.460867,16.707282,13.240279
205,78684.99,33.530826,9.550647,15.314081
206,80038.22,33.09696,17.954737,12.803905
207,87961.89,63.10084,10.474163,8.389332
208,50814.43,59.303737,25.258884,12.590891
209,99361.96,60.699025,26.718278,9.562104
210,101069.29,50.949546,2.519744,10.39135
211,112354.55,9.071568,10.715894,6.527925
212,54305.36,63.754882,32.161269,2.852049
213,63824.39,42.115772,16.413486,6.384388
214,129199.65,53.243679,23.211033,1.168979
215,61248.81,67.402009,18.339233,8.375809
216,77623.54,63.297062,13.234343,9.89261
217,72728.54,39.75041,33.114517,15.39258
218,79158.15,43.34534,24.808736,13.509968
219,77051.06,16.333833,17.126176,10.218113
220,123172.64,40.627589,13.549044,14.020912
221,92757.09,38.920293,20.475894,4.685779
222,161580.98,52.500228,19.256359,4.255152
223,63436.4,25.054636,19.037756,5.963825
224,71508.83,28.095221,16.441541,13.133534
225,118973.42,60.499642,23.444793,13.492113
226,40912.59,44.572879,25.519508,7.660573
227,108355.72,41.53169,19.0315,12.506888
228,100592.37,38.859059,19.608731,5.29201
229,35553.19,46.940614,13.55344,6.489085
230,104756.31,54.442997,21.75833,12.610345
231,69623.96,37.69452,26.299609,8.803627
232,49470.16,56.777906,25.178485,6.622851
233,74028.37,65.421347,22.570882,7.059284
234,67947.07,49.091281,21.744278,11.976184
235,84489.63,60.95953,10.19322515,9.44906937
236,107319.89,64.56386,19.41503159,14.62301892
237,78283.09,48.48886,18.55033211,8.60090049
238,14089.77,56.86927,16.11066166,12.26160394
239,43872.43,83.24577,21.96944991,12.89181092
240,85592.51,39.81998,22.55381297,10.32551226
241,79259.58,69.81628,14.42379672,15.40911677
242,26050.5,38.2551,12.29829127,8.41067368
243,102683.42,54.68819,20.34080703,10.07023813
244,76709.43,67.94553,28.19969228,13.50890124
245,91430.69,51.97142,25.61979829,15.76169652
246,125115.28,35.4099,23.46417216,3.99601029
247,130660.51,57.00483,25.938645,8.97045554
248,138915.32,57.79988,20.00770866,9.66201308
249,157191.17,59.68097,9.62840295,10.66207036
250,58971.11,38.29458,19.109503,13.13677329
251,77338.11,34.34852,13.85352057,8.91386744
252,50882.4,57.92692,33.84463724,13.23571665
253,77126.08,48.68646,20.79404352,4.05464296
254,57131.05,26.50946,3.57120788,9.23724997
255,90495.75,39.13156,4.74754332,10.08578768
256,54192.73,55.5588,0.05328445,11.49619237
257,78510.9,23.57445,14.82474124,6.9708276
258,58433.51,74.05699,17.97696338,12.9868994
259,56369.8,56.26217,18.4352735,10.50582719
260,76569.46,41.09258,16.03380216,8.4242371
261,59442.52,39.71279,12.94535153,8.12468837
262,122026.15,57.80929,2.65661913,12.61567514
263,72672.82,72.47462,19.10152018,14.72026446
264,20156.77,56.71353,20.49382554,9.58318838
265,89917.17,60.26954,25.38322283,5.07184622
266,110476.25,30.54751,16.75004846,14.01654824
267,98149.06,50.80702,26.51806928,12.23870682
268,82005.24,36.30028,29.00566235,8.04242724
269,56981.36,19.98992,13.64030473,8.32780307
270,59080.92,55.30474,4.48479798,-0.09183174
271,96466.38,57.19498,16.30601633,10.12282957
272,51798.78,68.99758,15.05334309,11.41859256
273,49695.58,66.19878,21.42830047,5.24878578
274,88642.26,37.63269,22.22475852,19.34387263
275,84413.89,51.66674,25.14638453,8.60459768
276,62160.64,65.57105,14.26755012,12.7411953
277,78520.99,37.44747,19.0379331,8.99377009
278,87496.89,31.30254,25.59448323,5.89657515
279,79977.51,25.60262,13.33641739,14.82297552
280,69354.3,30.06625,18.70680145,2.40675321
281,91904.87,48.08709,33.04829252,11.97400595
282,78003.13,58.28719,17.353654,14.7077236
283,55696.43,15.89852,24.353015,10.4408958
284,57124.21,14.64695,19.814062,13.6783169
285,78097.98,24.93489,28.439258,9.2450202
286,90804.58,54.13577,21.356186,12.1947122
287,80241.0,41.30038,22.074968,6.0043088
288,104967.83,33.74432,24.232151,8.5783809
289,30540.72,36.2456,22.924853,15.7252768
290,44568.2,68.67294,22.876741,11.6962606
291,80832.77,44.8844,14.917873,9.554489
292,88015.74,49.75192,18.14952,3.8731228
293,60442.51,75.14318,16.096472,-0.1644506
294,18605.97,61.68779,25.445306,12.9731122
295,97642.11,43.07418,13.762535,16.501686
296,68879.97,68.52398,9.347688,8.1554041
297,53811.62,34.36556,10.527031,4.1352794
298,84465.85,56.13024,27.221416,15.0400388
299,97461.53,16.86525,17.593501,13.8052985
300,103676.81,34.08707,10.719397,15.6229161
301,26245.39,28.37989,17.611137,6.5320972
302,35781.87,42.11924,12.990954,12.8980633
303,89259.83,43.24167,25.106435,14.3350998
304,79517.33,65.75271,9.635161,12.5803761
305,108398.7,27.08314,18.81928,7.2101107
306,155655.35,39.00391,25.113156,7.5271006
307,77683.36,11.12905,10.711837,15.2791648
308,88386.11,35.86855,13.06269,12.3929489
309,68296.39,14.45898,15.544526,7.1493714
310,37637.97,32.20735,12.317372,15.9440339
311,81171.3,21.86037,25.275787,10.2028775
312,90475.68,62.46868,30.654664,7.7577296
313,58871.39,28.73563,21.506283,18.9879756
314,65519.67,57.94793,23.483752,14.6204999
315,80421.68,49.08492,18.341805,9.1466342
316,70394.27,51.38423,24.154684,7.2173552
317,39451.91,65.3194,22.779173,24.0006381
318,71164.19,21.42397,10.375911,4.805093
319,78707.97,40.56745,25.876966,4.9785978
320,54497.42,22.30729,25.311743,7.3576608
321,120106.46,46.17756,28.757758,14.4067376
322,91195.01,32.61348,28.147397,11.2293835
323,61860.25,35.69324,15.28848,8.5710422
324,89992.0,25.64675,24.894583,16.5195098
325,-21417.21,33.45842,16.072455,7.5166071
326,81976.86,17.94774,22.869404,12.2441319
327,81198.57,24.97695,17.059244,7.025698
328,52453.79,26.06295,19.228087,12.4717079
329,32351.22,37.074209,12.054225,10.5772994
330,151985.77,50.145644,20.432791,14.8273981
331,73486.9,45.894465,23.306921,11.4224644
332,103365.76,29.092289,17.965693,7.3167842
333,112716.78,32.736695,11.131794,0.4386436
334,54546.45,19.121241,14.403468,4.0597025
335,68263.69,29.546485,6.010363,12.3748247
336,79713.33,7.8561,16.510934,7.0171677
337,66024.18,47.864377,18.161775,8.8026944
338,106362.68,37.665284,7.841696,11.496786
339,77644.32,52.64526,14.60064,15.0704473
340,79152.9,39.317637,24.600455,9.4041219
341,49580.76,35.184352,16.916899,12.4040646
342,60926.88,44.772712,13.435436,14.7436279
343,55972.1,38.626086,28.922467,17.5745331
344,21475.52,81.825211,15.010754,11.0173521
345,72123.46,32.284513,4.932399,6.7014236
346,48563.07,23.701009,19.853431,10.052924
347,47205.94,25.120912,20.899101,13.7495438
348,86648.54,36.122073,14.723779,10.1708973
349,110816.98,47.262737,23.34056,9.4407062
350,76443.93,39.442779,21.185578,11.2755334
351,148654.03,31.085489,25.274501,7.36396
352,71692.13,35.864499,9.05206,0.6875379
353,58882.45,2.728725,27.831873,8.7789056
354,89083.43,52.280063,29.275477,7.5308941
355,29724.04,50.91198,22.914807,10.7529859
356,94672.19,19.043665,25.013887,12.2761162
357,86314.2,31.325803,17.69621,18.5445348
358,29954.87,40.289338,13.231282,10.2266874
359,94741.24,24.395059,8.759273,10.4112707
360,85927.96,35.390493,23.964461,3.4780247
361,61171.97,16.95552,12.609496,7.3019511
362,77372.65,41.919907,23.011223,6.6483381
363,84788.9,22.206304,14.320234,2.4847692
364,73260.61,10.890699,25.223885,6.6421969
365,65798.86,14.515613,14.18368,8.5892977
366,129376.84,44.387437,22.232506,9.8646849
367,71755.19,36.373961,12.774156,9.7875317
368,29335.54,39.287838,11.027934,1.9706622
369,98486.83,49.159873,31.850545,10.9479982
370,83177.36,56.713665,15.550749,5.4788124
371,40506.97,21.843252,-6.310782,10.3271168
372,79644.27,25.007608,10.04122,6.0533222
373,84641.31,19.512312,31.070449,9.1266994
374,115334.14,35.649817,16.500583,10.1606297
375,120004.39,29.34352,29.213644,11.5304895
376,127300.15,28.654585,10.995939,9.7431292
377,100783.99,26.481258,22.897043,6.1993024
378,36339.14,17.574513,21.008896,4.776879
379,85134.69,14.745761,15.379122,5.930757
380,86832.39,30.476245,14.713553,0.9863204
381,105976.35,15.599984,24.0994,15.0366708
382,71420.6,20.846575,16.604952,10.5068465
383,86395.15,31.28186,15.324347,9.3415295
384,97008.59,26.094295,17.441468,10.0189758
385,97382.88,55.26004,32.649243,4.3480412
386,9651.04,32.292235,14.943276,9.5109957
387,56722.95,42.816032,17.077227,11.1364433
388,41274.16,14.50847,26.475944,10.4627852
389,89871.67,83.65651,10.92131,3.9422024
390,103962.03,17.240728,15.747884,14.3714095
391,113993.92,43.353164,18.704397,7.5786812
392,61189.06,46.723013,17.614582,1.8549818
393,78452.39,65.894273,14.525974,4.8175833
394,38652.58,8.658318,20.484135,7.0992111
395,77009.23,52.892889,20.346021,4.7303261
396,151345.77,42.528522,22.356867,-1.0301292
397,74512.85,25.651633,7.98823,3.3638614
398,30886.89,8.516448,19.960273,6.3381105
399,83969.21,41.136959,14.19106,7.2227007
400,99427.81,57.248955,20.741128,7.6269925
401,54838.15,45.09167,19.306688,6.704795
402,82177.72,21.091764,6.094573,13.3107322
403,44914.98,12.779801,19.871117,3.7278139
404,213711.25,22.866252,15.409502,5.4516704
405,100076.82,28.875205,27.861005,10.0581619
406,73477.56,31.573343,20.84441,9.1605506
407,117077.76,26.744515,16.530181,10.6013932
408,69552.53,33.596947,19.40001,5.86099
409,41554.78,19.824794,14.989779,1.9983159
410,68207.58,13.922255,11.573012,7.2366984
411,117236.71,49.599058,30.848871,7.1717405
412,100508.41,21.641193,16.841632,6.9758142
413,74761.04,31.666606,19.424372,12.6737262
414,36898.52,23.23718,19.707776,14.1704566
415,18469.32,28.438284,17.439622,14.5541195
416,70654.7,27.488401,17.407419,16.010398
417,32674.42,24.258916,16.963809,5.5024458
418,60727.93,24.092453,25.693573,11.779523
419,15490.71,49.525327,23.98326,20.8476209
420,80488.09,33.214926,11.758655,14.5913114
421,16787.25,39.379131,15.788858,8.2688032
422,68615.57,40.727881,25.362405,12.730635
423,40348.749,23.021461,16.777963,15.060052
424,75223.835,47.016278,21.158621,4.287765
425,54469.169,19.342861,18.568214,15.096929
426,25924.518,18.458848,9.417552,11.885685
427,67399.521,36.311979,11.111835,11.381045
428,153722.238,23.640941,11.143291,15.996179
429,22559.64,22.305292,21.371642,15.718804
430,25285.443,48.920872,22.938706,15.394387
431,108818.796,39.705451,12.468742,17.423251
432,75147.202,42.43172,13.36649,7.785513
433,117291.217,15.52633,14.375689,20.392424
434,104548.262,51.622836,35.19825,14.029221
435,70435.792,20.375384,26.142596,23.238544
436,58784.347,28.622994,12.186573,15.106834
437,63821.84,37.492256,20.786155,12.341873
438,86308.616,47.420208,16.580938,16.866407
439,58158.656,37.933118,11.732772,16.187323
440,55311.211,30.835453,3.997847,12.607528
441,83580.657,26.039689,25.486007,13.318762
442,73932.426,6.150618,15.690504,14.992562
443,18766.802,43.963611,14.762327,9.213148
444,52176.885,62.353122,22.016514,10.544954
445,82597.059,33.459499,24.467959,14.173309
446,30577.576,42.370395,23.681678,16.754979
447,50050.884,68.909032,22.652232,9.004232
448,64255.43,11.542388,25.570083,5.644856
449,33125.935,60.275006,18.840036,13.822594
450,55906.817,61.855958,20.035632,6.533289
451,58241.684,80.385534,19.047136,15.552517
452,27481.766,24.898383,21.681257,16.055227
453,50225.283,46.874079,19.42939,14.132668
454,21662.257,48.285992,14.414918,21.196079
455,73643.544,47.494484,10.370517,11.316772
456,41150.706,36.941206,23.767503,10.313056
457,22597.225,50.404016,23.823986,6.56925
458,58906.543,73.020095,18.346506,23.161809
459,54471.185,44.914015,23.55019,9.473841
460,-1525.707,33.857562,24.95567,10.955933
461,85721.555,58.845713,22.612939,16.586728
462,90131.575,18.567595,27.570416,19.328903
463,108449.578,35.893591,25.553345,13.72169
464,81190.437,19.288932,20.755401,11.754244
465,69784.406,32.685064,24.855597,7.130173
466,59077.772,32.345104,24.291573,8.863324
467,26791.526,42.789621,18.917384,9.790548
468,76154.578,25.943034,15.98592,10.142998
469,79743.381,31.024869,28.005089,14.014655
470,57514.212,10.028141,18.901784,11.352723
471,78863.115,21.091225,19.909531,15.432518
472,119817.615,44.557966,16.291195,14.650198
473,87933.123,43.84261,11.502199,10.884415
474,44632.949,51.844771,6.863473,16.751298
475,110353.301,48.366901,15.374295,15.063854
476,124472.838,15.049433,18.131293,7.797814
477,105446.736,24.085279,14.09657,12.696297
478,43663.588,23.090289,22.448253,8.267808
479,125466.221,50.487527,23.416544,4.250139
480,96311.748,32.675075,19.111074,8.790329
481,43244.212,30.760601,9.208963,14.516677
482,68820.499,43.244659,13.547581,14.550241
483,46372.569,27.037359,32.516286,6.69269
484,133280.913,45.327094,13.800316,5.861833
485,51935.412,48.972799,18.138785,12.910705
486,27922.922,22.234546,20.209026,12.548671
487,72136.994,37.157754,22.515713,10.255256
488,52530.394,41.137353,22.459443,7.251903
489,94356.019,51.251756,22.048265,10.085052
490,105348.93,30.465874,18.110451,12.950023
491,83972.891,31.724535,31.332183,17.033089
492,93197.288,27.326588,29.761252,7.22158
493,96346.614,47.802589,14.928939,7.485578
494,85335.463,4.232027,18.990921,12.439811
495,7117.823,50.271136,15.622745,7.657565
496,60463.679,75.659054,28.074918,7.954888
497,50916.629,21.207396,24.099948,10.215657
498,39135.399,42.456853,15.595166,5.001775
499,78515.545,46.940524,14.983617,14.905301
500,61852.533,38.48781,21.964773,8.559099
501,87211.85,36.771493,9.78364,7.385785
502,32518.018,44.819971,20.285358,13.808692
503,26424.272,84.243237,20.981075,7.295888
504,85381.111,50.230148,23.119168,6.83064
505,53031.013,49.653252,25.345574,14.185483
506,96230.103,57.116688,20.73771,13.235407
507,70808.235,58.065121,12.158621,11.069389
508,41255.287,49.200961,26.286302,7.67043
509,99145.356,45.541705,19.810188,13.902333
510,68791.44,30.053865,13.08573,10.951062
511,60202.486,25.360557,13.476606,6.466796
512,106214.128,27.548348,29.735906,9.503326
513,76176.368,25.112108,23.670437,8.649818
514,24360.219,41.663875,20.904836,6.976389
515,128778.093,34.023181,23.67366,3.710643
516,75118.383,15.660952,15.619763,6.338838
517,93165.877,20.448063,12.1812035,5.149451
518,72191.117,54.369324,21.5530417,4.223069
519,72388.758,28.554162,14.1759048,3.523558
520,50374.863,48.535152,27.8848742,5.146436
521,108896.995,68.861372,16.5770608,7.839388
522,104655.419,47.48777,4.1355997,9.081993
523,47765.013,49.954065,28.1597557,15.317628
524,95148.866,43.341587,19.0365367,6.316183
525,23292.234,8.411624,25.8049602,2.614963
526,108250.591,20.417313,13.2976681,4.027882
527,64857.185,59.324862,22.4436487,1.467017
528,118157.568,16.21884,24.5618607,6.745086
529,70519.912,22.777832,21.870897,11.290018
530,52701.694,46.782455,22.4934466,8.326857
531,84900.33,47.677704,41.6022003,10.494469
532,40114.854,48.91399,31.118785,3.632215
533,37134.647,82.953025,17.0877561,5.084417
534,65883.921,61.567497,16.5278105,7.643033
535,85195.057,57.366921,13.8396139,10.888123
536,57366.838,51.911664,10.9857202,8.952905
537,29570.284,37.557332,19.1143795,10.642286
538,53003.355,34.731941,2.620354,10.111776
539,77705.121,47.063332,10.0101497,4.540029
540,23423.844,74.981233,4.5120338,8.828473
541,70887.952,50.607556,6.2289054,11.28851
542,19854.634,38.905081,9.3223897,10.656545
543,121107.761,44.545583,10.6804919,5.530664
544,66528.28,54.734513,13.2654155,11.362421
545,44833.381,50.521634,22.6323258,14.639977
546,51791.991,48.514243,10.7864756,3.181664
547,68407.346,62.730942,11.8895357,13.482875
548,49540.436,37.892442,22.5067717,10.834014
549,67578.855,66.449739,18.7276798,14.257089
550,36967.703,45.047585,0.6214513,8.748127
551,84647.475,26.432693,22.7971729,8.53636
552,63252.869,49.921688,26.8317726,7.25435
553,-4026.741,51.971074,15.4222235,5.149886
554,24820.661,60.82342,31.04175,12.461234
555,49428.883,58.954314,14.893227,8.817119
556,51312.788,66.519132,11.6350489,12.760756
557,72408.314,58.551748,13.0229919,9.939348
558,6297.54,65.410562,26.8819233,13.499266
559,5672.586,91.13646,15.6754107,6.031185
560,44096.869,69.058361,12.9230775,10.223974
561,70441.664,49.042237,16.2671942,11.307368
562,72771.573,53.072225,13.3468557,9.3023
563,66907.193,41.138165,28.7890536,9.989571
564,47793.34,79.34633,15.4937662,5.074395
565,55876.589,25.86599,-1.5550929,11.326917
566,34397.309,25.38034,19.3371776,14.348892
567,66253.983,36.14356,18.5291745,15.465513
568,72635.743,42.43408,3.2337509,11.413255
569,21723.662,57.80743,17.7496901,11.140486
570,80736.123,62.93511,22.5006997,5.200355
571,56254.136,61.37259,9.3395133,14.440528
572,85290.451,49.69365,7.3979003,8.911496
573,90695.814,41.16758,7.4880973,14.151117
574,15021.805,45.57692,4.8679395,6.147995
575,110471.862,38.83788,5.4422626,7.916169
576,63663.476,23.89723,22.7648109,12.567505
577,77728.007,32.44387,8.769778,13.368097
578,66827.14,54.3141,12.2267922,17.086009
579,56709.451,44.34859,19.0241417,5.171502
580,77472.377,36.87059,20.8545267,15.821547
581,60753.685,30.78147,10.3766274,6.324088
582,59105.952,27.35231,15.8801291,12.986442
583,96720.125,39.13431,17.225627,6.089499
584,94788.209,28.63646,15.7186145,5.704972
585,59769.225,85.66653,23.2002202,11.022394
586,73615.71,27.3336,25.510401,12.862829
587,58063.506,53.43369,14.1998404,8.297727
588,103344.24,36.67307,19.1615802,12.007135
589,57857.217,45.92818,14.9512281,6.480555
590,55573.112,43.75181,4.406978,8.920946
591,83096.756,44.35728,-0.9564536,13.588449
592,7075.705,19.90804,28.7220388,10.948449
593,48324.95,49.70822,14.2272055,7.634749
594,70573.705,39.52449,27.0290311,7.332154
595,80676.589,26.27021,16.1878678,16.542399
596,35782.993,37.7465,23.5829937,12.414285
597,64203.941,50.98633,13.8289102,11.560821
598,69196.725,37.24704,5.2787143,8.340107
599,72737.665,53.72084,8.3736577,10.491305
600,63560.574,82.77131,5.785835,9.45625
601,45372.42,43.44799,21.2601477,4.659697
602,60190.319,30.17576,17.9340138,15.733399
603,86831.044,54.57297,24.7961884,20.114337
604,65797.329,26.64676,18.0010256,8.014368
605,43007.177,32.93525,9.4740444,25.352918
606,20384.178,73.10286,11.0891285,11.527502
607,58385.432,29.82625,23.2966714,7.352198
608,90918.169,29.81741,11.4263555,10.045975
609,46277.679,54.49044,16.9249762,3.734064
610,54647.512,47.53062,20.1151647,11.155802
611,62939.125,39.51439,13.549299,8.600378
612,88015.901,20.09715,22.783862,8.829486
613,35340.69,48.0002,16.392383,11.607943
614,28389.662,69.42518,19.008625,12.286866
615,88420.831,55.84726,21.993324,7.724892
