,att4_num,att1_num,att3_num,att2_num
115,129.3298614,1.0,0.0,0.0
116,125.4428614,1.0,0.0,0.0
117,130.2808614,1.0,0.0,0.0
118,129.0988614,1.0,0.0,0.0
119,128.3048614,1.0,0.0,0.0
120,131.4878614,1.0,0.0,0.0
121,134.4908614,1.0,0.0,0.0
122,132.5968614,1.0,0.0,0.0
123,135.0608614,1.0,0.0,0.0
124,132.6128614,1.0,0.0,0.0
125,132.5968614,1.0,0.0,0.0
126,134.8208614,1.0,0.0,0.0
127,128.7428614,1.0,0.0,0.0
128,127.8168614,1.0,0.0,0.0
129,136.9128614,1.0,0.0,0.0
130,121.5728614,1.0,0.0,0.0
131,139.6668614,1.0,0.0,0.0
132,131.2568614,1.0,0.0,0.0
133,127.9568614,1.0,0.0,0.0
134,122.3008614,1.0,0.0,0.0
135,231.2768614,0.0,0.0,2.0
136,131.5368614,1.0,0.0,0.0
137,124.0208614,1.0,0.0,0.0
138,129.4038614,1.0,0.0,0.0
139,132.5388614,1.0,0.0,0.0
140,135.4328614,1.0,0.0,0.0
141,130.5198614,1.0,0.0,0.0
142,128.2708614,1.0,0.0,0.0
143,131.9348614,1.0,0.0,0.0
144,133.5888614,1.0,0.0,0.0
145,136.6408614,1.0,0.0,0.0
146,139.9728614,1.0,0.0,0.0
147,131.6208614,1.0,0.0,0.0
148,131.2568614,1.0,0.0,0.0
149,127.8828614,1.0,0.0,0.0
150,134.2668614,1.0,0.0,0.0
151,133.3828614,1.0,0.0,0.0
152,130.9588614,1.0,0.0,0.0
153,129.8508614,1.0,0.0,0.0
154,136.9788614,1.0,0.0,0.0
155,126.8828614,1.0,0.0,0.0
156,130.0898614,1.0,0.0,0.0
157,127.1468614,1.0,0.0,0.0
158,126.3948614,1.0,0.0,0.0
159,131.0668614,1.0,0.0,0.0
160,127.4368614,1.0,0.0,0.0
161,132.4728614,1.0,0.0,0.0
162,128.8008614,1.0,0.0,0.0
163,137.8808614,1.0,0.0,0.0
164,218.3008614,0.0,0.0,2.0
165,135.9788614,1.0,0.0,0.0
166,126.9988614,1.0,0.0,0.0
167,126.1868614,1.0,0.0,0.0
168,129.8918614,1.0,0.0,0.0
169,129.3628614,1.0,0.0,0.0
170,135.7388614,1.0,0.0,0.0
171,136.0868614,1.0,0.0,0.0
172,121.6568614,1.0,0.0,0.0
173,144.0168614,1.0,0.0,0.0
174,129.0488614,1.0,0.0,0.0
175,130.5128614,1.0,0.0,0.0
176,137.8228614,1.0,0.0,0.0
177,128.1468614,1.0,0.0,0.0
178,127.8738614,1.0,0.0,0.0
179,135.0438614,1.0,0.0,0.0
180,122.9048614,1.0,0.0,0.0
181,128.3548614,1.0,0.0,0.0
182,126.7828614,1.0,0.0,0.0
183,132.4148614,1.0,0.0,0.0
184,125.1708614,1.0,0.0,0.0
185,131.6208614,1.0,0.0,0.0
186,135.1768614,1.0,0.0,0.0
187,128.5028614,1.0,0.0,0.0
188,128.7998614,1.0,0.0,0.0
189,209.4188614,0.0,0.0,2.0
190,127.1388614,1.0,0.0,0.0
191,133.4648614,1.0,0.0,0.0
192,134.2588614,1.0,0.0,0.0
193,126.9398614,1.0,0.0,0.0
194,133.0768614,1.0,0.0,0.0
195,130.0828614,1.0,0.0,0.0
196,132.1248614,1.0,0.0,0.0
197,131.4888614,1.0,0.0,0.0
198,131.5628614,1.0,0.0,0.0
199,125.2198614,1.0,0.0,0.0
200,136.1948614,0.0,0.0,2.0
201,136.8068614,0.0,0.0,2.0
202,130.0848614,0.0,0.0,2.0
203,144.0268614,0.0,1.0,3.0
204,141.4708614,0.0,1.0,3.0
205,126.5608614,0.0,0.0,2.0
206,153.2228614,0.0,0.0,2.0
207,145.6468614,0.0,0.0,2.0
208,146.3828614,0.0,1.0,3.0
209,130.5788614,0.0,0.0,2.0
210,141.2228614,0.0,1.0,3.0
211,146.5568614,0.0,1.0,3.0
212,145.4648614,0.0,1.0,3.0
213,139.2388614,0.0,1.0,3.0
214,138.5348614,0.0,0.0,2.0
215,130.5128614,0.0,0.0,2.0
216,128.0248614,0.0,0.0,2.0
217,137.6168614,0.0,0.0,2.0
218,130.5708614,0.0,0.0,2.0
219,128.5368614,0.0,0.0,2.0
220,136.1028614,0.0,0.0,2.0
221,129.2888614,0.0,0.0,2.0
222,137.1708614,0.0,0.0,2.0
223,133.9608614,0.0,1.0,3.0
224,140.1728614,0.0,0.0,2.0
225,137.6088614,0.0,0.0,2.0
226,139.2048614,0.0,0.0,2.0
227,134.1268614,0.0,0.0,2.0
228,141.9428614,0.0,1.0,3.0
229,132.4068614,0.0,0.0,2.0
230,137.6168614,0.0,0.0,2.0
231,143.3808614,0.0,1.0,3.0
232,132.0928614,0.0,0.0,2.0
233,133.3328614,0.0,1.0,3.0
234,126.7408614,0.0,0.0,2.0
235,155.0748614,0.0,4.0,4.0
236,136.1858614,0.0,2.0,4.0
237,137.7248614,0.0,1.0,3.0
238,142.3888614,0.0,0.0,2.0
239,127.2788614,0.0,0.0,2.0
240,140.3128614,0.0,1.0,3.0
241,122.8548614,0.0,0.0,2.0
242,142.6868614,0.0,1.0,3.0
243,144.1498614,0.0,0.0,2.0
244,136.0868614,0.0,0.0,2.0
245,153.9088614,0.0,1.0,3.0
246,135.1608614,0.0,1.0,3.0
247,141.5288614,0.0,0.0,2.0
248,130.8598614,0.0,0.0,2.0
249,132.2168614,0.0,0.0,2.0
250,132.7208614,0.0,0.0,2.0
251,130.1398614,0.0,0.0,2.0
252,138.9068614,0.0,0.0,2.0
253,130.0678614,0.0,0.0,2.0
254,133.9948614,0.0,0.0,2.0
255,146.5988614,0.0,0.0,2.0
256,139.5848614,0.0,1.0,3.0
257,136.0788614,0.0,1.0,3.0
258,128.7768614,0.0,1.0,3.0
259,133.2088614,0.0,0.0,2.0
260,145.4488614,0.0,0.0,2.0
261,144.9768614,0.0,1.0,3.0
262,136.4998614,0.0,0.0,2.0
263,139.6588614,0.0,1.0,3.0
264,138.0378614,0.0,1.0,3.0
265,142.8268614,0.0,1.0,3.0
266,138.0308614,0.0,0.0,2.0
267,135.6158614,0.0,1.0,3.0
268,150.3548614,0.0,1.0,3.0
269,137.7488614,0.0,0.0,2.0
270,136.5838614,0.0,1.0,3.0
271,136.2938614,0.0,1.0,3.0
272,145.0588614,0.0,0.0,2.0
273,129.9908614,0.0,1.0,3.0
274,135.4828614,0.0,1.0,3.0
275,135.3008614,0.0,0.0,2.0
276,136.3188614,0.0,1.0,3.0
277,146.2338614,0.0,0.0,2.0
278,131.1748614,0.0,1.0,3.0
279,135.2028614,0.0,1.0,3.0
280,135.4748614,0.0,0.0,2.0
281,148.7568614,0.0,0.0,2.0
282,142.4968614,0.0,1.0,3.0
283,137.6828614,0.0,0.0,2.0
284,140.0818614,0.0,1.0,3.0
285,137.1708614,0.0,0.0,2.0
286,130.8188614,0.0,1.0,3.0
287,132.4728614,0.0,0.0,2.0
288,139.5848614,0.0,1.0,3.0
289,136.6168614,0.0,1.0,3.0
290,140.1888614,0.0,0.0,2.0
291,132.6048614,0.0,1.0,3.0
292,139.6928614,0.0,0.0,2.0
293,124.0048614,1.0,2.0,2.0
294,137.5428614,0.0,0.0,2.0
295,143.9768614,0.0,1.0,3.0
296,137.5998614,0.0,1.0,3.0
297,142.7118614,0.0,0.0,2.0
298,139.4198614,0.0,0.0,2.0
299,143.6288614,0.0,0.0,2.0
300,140.5688614,0.0,1.0,3.0
301,139.2618614,0.0,0.0,2.0
302,146.5898614,0.0,1.0,3.0
303,132.5808614,0.0,0.0,2.0
304,157.3168614,0.0,1.0,3.0
305,138.2698614,0.0,1.0,3.0
306,135.1368614,0.0,1.0,3.0
307,138.6268614,0.0,0.0,2.0
308,139.9488614,0.0,0.0,2.0
309,137.2288614,0.0,1.0,3.0
310,133.7208614,0.0,1.0,3.0
311,127.4698614,0.0,1.0,3.0
312,129.0248614,0.0,0.0,2.0
313,141.6108614,0.0,1.0,3.0
314,135.6648614,0.0,1.0,3.0
315,144.4728614,0.0,0.0,2.0
316,142.5288614,0.0,1.0,3.0
317,133.7958614,0.0,0.0,2.0
318,135.2928614,0.0,1.0,3.0
319,125.5348614,0.0,0.0,2.0
320,132.7708614,0.0,0.0,2.0
321,137.7238614,0.0,0.0,2.0
322,144.3988614,0.0,1.0,3.0
323,139.3948614,0.0,0.0,3.0
324,135.6898614,0.0,1.0,3.0
325,143.8768614,0.0,0.0,2.0
326,134.5978614,0.0,0.0,2.0
327,150.5438614,0.0,5.0,3.0
328,141.7108614,0.0,0.0,2.0
329,139.6768614,0.0,1.0,3.0
330,136.1528614,0.0,0.0,2.0
331,140.9908614,0.0,0.0,2.0
332,138.6428614,0.0,0.0,2.0
333,136.9888614,0.0,0.0,2.0
334,128.1228614,0.0,0.0,2.0
335,141.0248614,0.0,0.0,2.0
336,142.6868614,0.0,1.0,3.0
337,143.1658614,0.0,1.0,3.0
338,134.4248614,0.0,0.0,2.0
339,143.8288614,0.0,1.0,3.0
340,132.2908614,0.0,0.0,2.0
341,130.3638614,0.0,0.0,2.0
342,140.1308614,0.0,0.0,2.0
343,133.2908614,0.0,0.0,2.0
344,128.8188614,0.0,0.0,2.0
345,130.0408614,0.0,0.0,2.0
346,131.7448614,0.0,1.0,3.0
347,130.0928614,0.0,0.0,2.0
348,146.6968614,0.0,0.0,2.0
349,132.3828614,0.0,1.0,3.0
350,134.3508614,0.0,0.0,2.0
351,129.2638614,0.0,0.0,2.0
352,136.0948614,0.0,0.0,2.0
353,145.2668614,0.0,1.0,3.0
354,141.8768614,0.0,1.0,3.0
355,131.2908614,0.0,0.0,2.0
356,137.0628614,0.0,0.0,2.0
357,132.9768614,0.0,1.0,3.0
358,127.5528614,0.0,0.0,2.0
359,134.0108614,0.0,1.0,3.0
360,129.0588614,0.0,0.0,2.0
361,156.0348614,0.0,1.0,3.0
362,143.0348614,0.0,1.0,3.0
363,130.3478614,0.0,0.0,2.0
364,144.4488614,0.0,0.0,2.0
365,147.6408614,0.0,1.0,3.0
366,133.3818614,0.0,0.0,2.0
367,133.9288614,0.0,0.0,2.0
368,152.2468614,0.0,1.0,3.0
369,144.5808614,0.0,0.0,2.0
370,160.7908614,0.0,0.0,2.0
371,163.2208614,0.0,0.0,2.0
372,133.7548614,0.0,0.0,2.0
373,145.2008614,0.0,1.0,3.0
374,139.0568614,0.0,0.0,2.0
375,131.5458614,0.0,0.0,2.0
376,136.5748614,0.0,1.0,3.0
377,135.0608614,0.0,1.0,3.0
378,135.9788614,0.0,0.0,2.0
379,123.3428614,0.0,0.0,2.0
380,132.8698614,0.0,0.0,2.0
381,140.6108614,0.0,0.0,2.0
382,136.8228614,0.0,0.0,2.0
383,131.3978614,0.0,0.0,2.0
384,142.2728614,0.0,1.0,3.0
385,134.6068614,0.0,0.0,2.0
386,142.0828614,0.0,1.0,3.0
387,136.1448614,0.0,0.0,2.0
388,136.6658614,0.0,1.0,3.0
389,136.8728614,0.0,0.0,2.0
390,152.4708614,0.0,0.0,2.0
391,137.7988614,0.0,0.0,2.0
392,133.8628614,0.0,0.0,2.0
393,133.3158614,0.0,0.0,2.0
394,134.8378614,0.0,0.0,2.0
395,130.8188614,0.0,0.0,2.0
396,135.5078614,0.0,1.0,3.0
397,135.1528614,0.0,0.0,2.0
398,137.6008614,0.0,0.0,2.0
399,148.4008614,0.0,1.0,3.0
400,180.0848614,0.0,0.0,2.0
401,194.7068614,0.0,0.0,2.0
402,197.7348614,0.0,0.0,2.0
403,184.7248614,0.0,0.0,2.0
404,186.1308614,0.0,0.0,2.0
405,183.4508614,0.0,0.0,2.0
406,194.0208614,0.0,0.0,2.0
407,171.3688614,0.0,0.0,2.0
408,165.5468614,0.0,0.0,2.0
409,212.3568614,0.0,0.0,2.0
410,189.9108614,0.0,0.0,2.0
411,157.8868614,0.0,0.0,2.0
412,161.7668614,0.0,0.0,2.0
413,177.0248614,0.0,1.0,3.0
414,187.1148614,0.0,0.0,2.0
415,223.2968614,0.0,0.0,2.0
416,192.6468614,0.0,1.0,3.0
417,189.5048614,0.0,0.0,2.0
418,188.3128614,0.0,0.0,2.0
419,183.0708614,0.0,0.0,2.0
420,194.7068614,0.0,0.0,2.0
421,204.3828614,0.0,0.0,2.0
422,206.1948614,0.0,1.0,3.0
423,166.2148614,0.0,0.0,2.0
424,197.2628614,0.0,0.0,2.0
425,188.2568614,0.0,0.0,2.0
426,184.4928614,0.0,1.0,3.0
427,168.8368614,0.0,0.0,2.0
428,197.8748614,0.0,0.0,2.0
429,187.7508614,0.0,0.0,2.0
430,193.2608614,0.0,0.0,2.0
431,200.9428614,0.0,0.0,2.0
432,194.8648614,0.0,0.0,2.0
433,189.1008614,0.0,0.0,2.0
434,207.8228614,0.0,0.0,2.0
435,187.0148614,0.0,0.0,2.0
436,191.1508614,0.0,0.0,2.0
437,188.5208614,0.0,0.0,2.0
438,196.5508614,0.0,0.0,2.0
439,182.7148614,0.0,0.0,2.0
440,174.9748614,0.0,0.0,2.0
441,195.8808614,0.0,0.0,2.0
442,190.5648614,0.0,0.0,2.0
443,193.0688614,0.0,0.0,2.0
444,152.4948614,0.0,1.0,3.0
445,197.1308614,0.0,0.0,2.0
446,169.3828614,0.0,0.0,2.0
447,204.3668614,0.0,0.0,2.0
448,180.3248614,0.0,0.0,2.0
449,190.9928614,0.0,0.0,2.0
450,189.3728614,0.0,0.0,2.0
451,162.4038614,0.0,0.0,2.0
452,195.2368614,0.0,0.0,2.0
453,189.3468614,0.0,0.0,2.0
454,171.4008614,0.0,0.0,2.0
455,202.5388614,0.0,0.0,2.0
456,181.6488614,0.0,0.0,2.0
457,175.8008614,0.0,0.0,2.0
458,204.5158614,0.0,0.0,2.0
459,190.8858614,0.0,0.0,2.0
460,195.0208614,0.0,0.0,2.0
461,183.3848614,0.0,0.0,2.0
462,185.2868614,0.0,0.0,3.0
463,144.6308614,0.0,0.0,2.0
464,175.6928614,0.0,0.0,2.0
465,164.2628614,0.0,0.0,2.0
466,187.9008614,0.0,0.0,2.0
467,153.4788614,1.0,1.0,1.0
468,178.3308614,0.0,0.0,2.0
469,176.2728614,0.0,0.0,2.0
470,194.6908614,0.0,0.0,2.0
471,193.0528614,0.0,0.0,2.0
472,200.7688614,0.0,0.0,2.0
473,200.6128614,0.0,0.0,2.0
474,206.3188614,0.0,0.0,2.0
475,163.8498614,0.0,0.0,2.0
476,204.4748614,0.0,0.0,2.0
477,198.5688614,0.0,0.0,2.0
478,198.7168614,0.0,0.0,2.0
479,182.8388614,0.0,0.0,2.0
480,198.1888614,0.0,0.0,2.0
481,190.9448614,0.0,0.0,2.0
482,192.1108614,0.0,0.0,2.0
483,161.6168614,0.0,0.0,2.0
484,187.2548614,0.0,1.0,3.0
485,197.5928614,0.0,1.0,3.0
486,185.4518614,0.0,0.0,2.0
487,187.3388614,0.0,0.0,2.0
488,206.4008614,0.0,0.0,2.0
489,185.3208614,0.0,0.0,2.0
490,194.1528614,0.0,0.0,2.0
491,187.6108614,0.0,0.0,2.0
492,177.8448614,0.0,0.0,2.0
493,189.0988614,0.0,0.0,2.0
494,201.3308614,0.0,0.0,2.0
495,177.0418614,0.0,1.0,3.0
496,177.1748614,0.0,0.0,2.0
497,176.3468614,0.0,1.0,3.0
498,172.0728614,0.0,0.0,2.0
499,193.8128614,0.0,0.0,2.0
500,190.2568614,0.0,0.0,2.0
501,200.0588614,0.0,0.0,2.0
502,178.2148614,0.0,0.0,2.0
503,176.7098614,0.0,0.0,2.0
504,188.9268614,0.0,0.0,2.0
505,200.4558614,0.0,0.0,2.0
506,184.3208614,0.0,0.0,2.0
507,206.5908614,0.0,0.0,2.0
508,171.7648614,0.0,0.0,2.0
509,181.3928614,0.0,0.0,2.0
510,205.9128614,0.0,0.0,2.0
511,185.6768614,0.0,0.0,2.0
512,175.8008614,0.0,0.0,2.0
513,192.8708614,0.0,0.0,2.0
514,190.1508614,0.0,0.0,2.0
515,193.0028614,0.0,0.0,2.0
516,162.8658614,0.0,0.0,2.0
517,187.7768614,0.0,0.0,2.0
518,156.0928614,0.0,0.0,2.0
519,202.9268614,0.0,0.0,2.0
520,176.7768614,0.0,0.0,2.0
521,205.0028614,0.0,0.0,2.0
522,159.7228614,1.0,1.0,1.0
523,189.6788614,0.0,0.0,2.0
524,192.4988614,0.0,0.0,2.0
525,169.0208614,0.0,0.0,2.0
526,197.8668614,0.0,0.0,2.0
527,194.5668614,0.0,0.0,2.0
528,190.1908614,0.0,0.0,2.0
529,203.1668614,0.0,0.0,2.0
530,200.1988614,0.0,0.0,2.0
531,180.7548614,0.0,0.0,2.0
532,162.3868614,0.0,0.0,2.0
533,184.7828614,0.0,0.0,2.0
534,200.8508614,0.0,0.0,2.0
535,180.0528614,0.0,0.0,2.0
536,180.2668614,0.0,0.0,2.0
537,199.6608614,0.0,0.0,2.0
538,163.7098614,0.0,0.0,2.0
539,190.0008614,0.0,1.0,3.0
540,199.5528614,0.0,0.0,2.0
541,191.5308614,0.0,0.0,2.0
542,189.8188614,0.0,0.0,2.0
543,192.2008614,0.0,1.0,3.0
544,208.7168614,0.0,0.0,2.0
545,188.6788614,0.0,0.0,2.0
546,172.1948614,0.0,0.0,2.0
547,184.4268614,0.0,0.0,2.0
548,200.5708614,0.0,0.0,2.0
549,188.0988614,0.0,0.0,2.0
550,203.7708614,0.0,1.0,3.0
551,199.5868614,0.0,0.0,2.0
552,203.8048614,0.0,0.0,2.0
553,182.7648614,0.0,0.0,2.0
554,194.0128614,0.0,0.0,2.0
555,180.5728614,0.0,0.0,2.0
556,182.7228614,0.0,0.0,2.0
557,183.8068614,0.0,0.0,2.0
558,221.2128614,0.0,0.0,2.0
559,184.5428614,0.0,0.0,2.0
560,200.6688614,0.0,0.0,2.0
561,201.9348614,0.0,0.0,2.0
562,185.5268614,0.0,0.0,2.0
563,188.8608614,0.0,0.0,2.0
564,192.6808614,0.0,0.0,2.0
565,177.4708614,0.0,0.0,2.0
566,183.2368614,0.0,0.0,2.0
567,176.9748614,0.0,0.0,2.0
568,203.8548614,0.0,0.0,2.0
569,169.9368614,0.0,0.0,2.0
570,204.6968614,0.0,1.0,3.0
571,200.5208614,0.0,0.0,2.0
572,190.2988614,0.0,0.0,2.0
573,164.4968614,0.0,0.0,2.0
574,204.6988614,0.0,0.0,2.0
575,181.4328614,0.0,0.0,2.0
576,191.9688614,0.0,0.0,2.0
577,205.1188614,0.0,0.0,2.0
578,188.2968614,0.0,0.0,2.0
579,201.1008614,0.0,0.0,2.0
580,199.7108614,0.0,0.0,2.0
581,186.0488614,0.0,0.0,2.0
582,198.6268614,0.0,0.0,2.0
583,177.4208614,0.0,0.0,2.0
584,189.3728614,0.0,1.0,3.0
585,193.1028614,0.0,0.0,2.0
586,178.2488614,0.0,1.0,3.0
587,195.5428614,0.0,0.0,2.0
588,191.2508614,0.0,0.0,2.0
589,184.9648614,0.0,0.0,2.0
590,162.1798614,0.0,0.0,2.0
591,175.0808614,0.0,0.0,2.0
592,191.5228614,0.0,0.0,2.0
593,180.1928614,0.0,0.0,2.0
594,206.8388614,0.0,0.0,2.0
595,197.6668614,0.0,0.0,2.0
596,184.6988614,0.0,1.0,3.0
597,143.8528614,0.0,0.0,2.0
598,193.0688614,0.0,0.0,2.0
599,178.1668614,0.0,0.0,2.0
600,170.0288614,0.0,1.0,3.0
601,209.0628614,0.0,1.0,3.0
602,137.7428614,0.0,0.0,2.0
603,193.9448614,0.0,1.0,3.0
604,170.6648614,0.0,1.0,3.0
605,211.3628614,0.0,2.0,4.0
606,188.7188614,0.0,2.0,4.0
607,174.9988614,0.0,1.0,3.0
608,183.2948614,0.0,2.0,4.0
609,192.5408614,0.0,2.0,4.0
610,163.9748614,0.0,2.0,4.0
611,200.7348614,0.0,1.0,3.0
612,193.0108614,0.0,1.0,3.0
613,176.3808614,0.0,1.0,3.0
614,165.0828614,0.0,1.0,3.0
615,184.0288614,0.0,2.0,4.0
616,181.9708614,0.0,0.0,2.0
617,197.9648614,0.0,2.0,4.0
618,187.3628614,0.0,1.0,3.0
619,172.4348614,0.0,0.0,2.0
620,184.2368614,0.0,1.0,3.0
621,189.4968614,0.0,1.0,3.0
622,178.2248614,0.0,1.0,3.0
623,155.8868614,0.0,0.0,2.0
624,202.6708614,0.0,2.0,4.0
625,203.0918614,0.0,1.0,3.0
626,165.4968614,0.0,1.0,3.0
627,178.8688614,0.0,1.0,3.0
628,192.8458614,0.0,1.0,3.0
629,172.3788614,0.0,1.0,3.0
630,174.8668614,0.0,1.0,3.0
631,183.1448614,0.0,0.0,2.0
632,192.6308614,0.0,0.0,2.0
633,175.4788614,0.0,2.0,4.0
634,192.2088614,0.0,1.0,3.0
635,170.3588614,0.0,1.0,3.0
636,175.7018614,0.0,1.0,3.0
637,176.4548614,0.0,1.0,3.0
638,179.7048614,0.0,2.0,4.0
639,187.3468614,0.0,2.0,4.0
640,158.0788614,0.0,1.0,3.0
641,157.5568614,0.0,0.0,2.0
642,152.7608614,0.0,2.0,4.0
643,152.6368614,0.0,0.0,2.0
644,183.1528614,0.0,1.0,3.0
645,203.1428614,0.0,2.0,4.0
646,183.3108614,0.0,2.0,4.0
647,163.4548614,0.0,2.0,4.0
648,156.0198614,0.0,1.0,3.0
649,165.4628614,0.0,0.0,2.0
650,203.4648614,0.0,1.0,3.0
651,202.7868614,0.0,1.0,3.0
652,210.3708614,0.0,1.0,3.0
653,153.2488614,0.0,1.0,3.0
654,179.0268614,0.0,1.0,3.0
655,159.8888614,0.0,0.0,2.0
656,153.4228614,0.0,1.0,3.0
657,203.5888614,0.0,1.0,3.0
658,178.7128614,0.0,1.0,3.0
659,163.4128614,0.0,2.0,4.0
660,207.6748614,0.0,1.0,3.0
661,163.0818614,0.0,1.0,3.0
662,209.5768614,0.0,1.0,3.0
663,178.4568614,0.0,1.0,3.0
664,188.2568614,0.0,1.0,3.0
665,158.5088614,0.0,2.0,4.0
666,164.9188614,0.0,1.0,3.0
667,190.7448614,0.0,1.0,3.0
668,182.5088614,0.0,2.0,4.0
669,175.7268614,0.0,1.0,3.0
670,184.6248614,0.0,2.0,4.0
671,192.0108614,0.0,1.0,3.0
672,176.2988614,0.0,1.0,3.0
673,174.2628614,0.0,1.0,3.0
674,172.9328614,0.0,1.0,3.0
675,183.6488614,0.0,1.0,3.0
676,191.3988614,0.0,2.0,4.0
677,171.5668614,0.0,0.0,2.0
678,175.3628614,0.0,1.0,3.0
679,157.6728614,0.0,1.0,3.0
680,193.8468614,0.0,2.0,4.0
681,143.1428614,0.0,0.0,3.0
682,200.4128614,0.0,1.0,3.0
683,194.6408614,0.0,2.0,4.0
684,206.6408614,0.0,1.0,3.0
685,174.4528614,0.0,2.0,4.0
686,193.5908614,0.0,1.0,3.0
687,168.6248614,0.0,0.0,2.0
688,170.6148614,0.0,0.0,2.0
689,182.5168614,0.0,1.0,3.0
690,195.3928614,0.0,1.0,3.0
691,208.3948614,0.0,1.0,3.0
692,174.3048614,0.0,1.0,3.0
693,172.2208614,0.0,2.0,4.0
694,171.2688614,0.0,1.0,3.0
695,162.9408614,0.0,0.0,2.0
696,190.3148614,0.0,1.0,3.0
