,velocity_num,eastwest_num,northsouth_num,angle_num,radialposition_num
126,1468,-7.203196048736572,18.76496696472168,111.0,-20.1000004602893
127,1465,-8.02744197845459,20.912200927734375,111.0,-22.39999938302208
128,1454,-8.887524604797363,23.152793884277344,111.0,-24.79999915824008
129,1448,-9.711771965026855,25.300029754638672,111.0,-27.10000037428568
130,1441,-10.536017417907715,27.447263717651367,111.0,-29.3999991261353
131,1441,-11.36026382446289,29.594499588012695,111.0,-31.70000000041457
132,1430,-12.184510231018066,31.74173355102539,111.0,-33.99999909403051
133,1434,-13.008756637573242,33.88896942138672,111.0,-36.29999996830978
134,1445,-13.833002090454102,36.03620147705078,111.0,-38.59999693949605
135,1464,-14.657249450683594,38.183441162109375,111.0,-40.90000171686834
136,1471,-15.48149585723877,40.3306770324707,111.0,-43.20000259114762
137,1442,-16.305742263793945,42.477909088134766,111.0,-45.49999990410021
138,1436,-17.129987716674805,44.625144958496094,111.0,-47.80000043661317
139,1434,-17.954233169555664,46.772377014160156,111.0,-50.09999740779944
140,1428,-18.778480529785156,48.91961669921875,111.0,-52.40000218517174
141,1558,25.889923095703125,24.142742156982422,43.0,35.40000164915192
142,1563,24.207805633544922,22.57414436340332,43.0,33.09999769382565
143,1581,22.452558517456055,20.937349319458008,43.0,30.69999968248856
144,1548,20.84358024597168,19.436952590942383,43.0,28.49999935952285
145,1572,19.161466598510742,17.868356704711914,43.0,26.1999994948982
146,1574,17.479352951049805,16.299760818481445,43.0,23.89999963027356
147,1578,15.797240257263184,14.731164932250977,43.0,21.60000046312216
148,1576,14.11512565612793,13.162568092346191,43.0,19.29999925061996
149,1583,12.433012962341309,11.593972206115723,43.0,17.00000008346856
150,1584,10.750899314880371,10.025375366210938,43.0,14.6999995684396
151,1566,9.068785667419434,8.456779479980469,43.0,12.39999970381495
152,1568,7.313537120819092,6.81998348236084,43.0,9.999999995863675
153,1577,5.704558849334717,5.319587230682373,43.0,7.799999998100128
154,1587,3.949310064315796,3.682791233062744,43.0,5.40000011578054
155,1606,2.194061040878296,2.045994997024536,43.0,2.999999896491562
156,1593,0.5119475722312927,0.4773988425731659,43.0,0.6999999797169376
157,1584,-1.097030520439148,-1.022997498512268,43.0,-1.499999948245781
158,1595,-2.779144048690796,-2.5915937423706055,43.0,-3.799999969587888
159,1617,-4.461257457733154,-4.160190105438232,43.0,-6.099999985046382
160,1552,-6.070235729217529,-5.660586357116699,43.0,-8.299999982809927
161,1597,-7.825484275817871,-7.297382354736328,43.0,-10.6999996907612
162,1615,-9.507597923278809,-8.865978240966797,43.0,-12.99999955538585
163,1626,-11.189711570739746,-10.434575080871582,43.0,-15.30000007041481
164,1626,-12.871825218200684,-12.00317096710205,43.0,-17.59999993503945
165,1586,-14.553937911987305,-13.57176685333252,43.0,-19.89999910219085
166,1624,-16.236053466796875,-15.140363693237305,43.0,-22.20000101216631
167,1600,-23.110776901245117,-21.551149368286133,43.0,-31.60000076065355
168,1585,-24.719755172729492,-23.051544189453125,43.0,-33.7999997828106
169,1738,1.975958228111267,-45.25688552856445,92.5,45.30000108901574
170,1690,1.7753090858459473,-40.66126251220703,92.5,40.69999989480222
171,1729,1.6749845743179321,-38.36345291137695,92.5,38.40000120582863
172,1719,1.574659824371338,-36.06563949584961,92.5,36.09999869538885
173,1702,1.4743353128433228,-33.76782989501953,92.5,33.80000000641527
174,1754,1.374010682106018,-31.47001838684082,92.5,31.49999940670858
175,1741,1.273686170578003,-29.172208786010742,92.5,29.20000071773499
176,1736,1.1733615398406982,-26.87439727783203,92.5,26.90000011802831
177,1731,1.0730369091033936,-24.57658576965332,92.5,24.59999951832163
178,1725,0.9727122783660889,-22.27877426147461,92.5,22.29999891861494
179,1710,0.8723877668380737,-19.98096466064453,92.5,20.00000022964136
180,1673,0.7677012085914612,-17.583248138427734,92.5,17.59999943872713
181,1669,0.6673766374588013,-15.28543758392334,92.5,15.29999979438699
182,1641,0.5670520067214966,-12.987627029418945,92.5,13.00000014744694
183,1675,0.46672743558883667,-10.68981647491455,92.5,10.69999955034018
184,1681,0.36640283465385437,-8.39200496673584,92.5,8.399999904700083
185,1645,0.26607826352119446,-6.094193935394287,92.5,6.099999783976632
186,1594,0.16575366258621216,-3.7963831424713135,92.5,3.799999900144881
187,1583,0.06542908400297165,-1.4985723495483398,92.5,1.5000000172881
188,1599,-0.034895509481430054,0.7992385625839233,92.5,-0.7999999853144902
189,1578,-0.13522009551525116,3.0970494747161865,92.5,-3.09999998759209
190,1548,-0.23554469645023346,5.39486026763916,92.5,-5.399999871423842
191,1543,-0.33586928248405457,7.692671298980713,92.5,-7.699999992797271
192,1537,-0.43619388341903687,9.990482330322266,92.5,-10.00000011482068
193,1543,-0.5365184545516968,12.28829288482666,92.5,-12.29999975916081
194,1519,-0.6368430852890015,14.586104393005371,92.5,-14.6000003588675
195,1500,-0.7415295839309692,16.98381996154785,92.5,-17.00000019441518
196,1488,-0.8418541550636292,19.28162956237793,92.5,-19.29999888598869
197,1486,-0.9421787858009338,21.57944107055664,92.5,-21.59999948569537
198,1483,-1.0425033569335938,23.87725257873535,92.5,-23.90000008280213
199,1481,-1.1428279876708984,26.175064086914062,92.5,-26.20000068250881
200,1485,-1.2431524991989136,28.47287368774414,92.5,-28.4999993714824
201,1480,-1.3434771299362183,30.77068519592285,92.5,-30.79999997118908
202,1479,-1.4438016414642334,33.0684928894043,92.5,-33.09999675462941
203,1505,-1.5441263914108276,35.366310119628906,92.5,-35.40000307613571
204,1482,-1.6444509029388428,37.664119720458984,92.5,-37.7000017651093
205,1481,-1.7447755336761475,39.96192932128906,92.5,-40.00000045928272
206,1489,-1.8451000452041626,42.25973892211914,92.5,-42.2999991482563
207,1531,24.85321807861328,49.847843170166016,63.5,55.6999992601488
208,1533,23.826963424682617,47.78949737548828,63.5,53.40000229815505
209,1539,22.80070686340332,45.731143951416016,63.5,51.09999765729918
210,1526,21.729833602905273,43.58330535888672,63.5,48.70000179071778
211,1551,20.70357894897461,41.52495574951172,63.5,46.40000141482036
212,1549,19.677322387695312,39.46660232543945,63.5,44.09999677396449
213,1532,18.65106773376465,37.40825653076172,63.5,41.79999981197074
214,1538,16.553937911987305,33.202064514160156,63.5,37.09999930453347
215,1550,15.572304725646973,31.233211517333984,63.5,34.90000252370953
216,1536,14.546048164367676,29.17485809326172,63.5,32.59999788285366
217,1519,13.475173950195312,27.02701759338379,63.5,30.19999988379303
218,1536,12.448918342590332,24.96866798400879,63.5,27.89999908236822
219,1535,11.422664642333984,22.910320281982422,63.5,25.60000083895003
220,1536,10.396409034729004,20.851970672607422,63.5,23.30000003752521
221,1533,9.37015438079834,18.793621063232422,63.5,20.9999996616278
222,1528,8.343899726867676,16.735273361206055,63.5,18.70000099268221
223,1539,7.317644119262695,14.676922798156738,63.5,16.39999933778148
224,1546,6.291389465332031,12.618575096130371,63.5,14.10000066883589
225,1552,5.265134334564209,10.560224533081055,63.5,11.80000008017477
226,1557,4.238879203796387,8.501876831054688,63.5,9.500000344989573
227,1573,3.2126240730285645,6.4435272216796875,63.5,7.199999756328454
228,1553,2.1863694190979004,4.385178565979004,63.5,4.90000023390695
229,1576,1.1601142883300781,2.326829195022583,63.5,2.599999858614813
230,1591,0.13385935127735138,0.2684803307056427,63.5,0.3000000231670068
231,1591,-0.9370153546333313,-1.8793621063232422,63.5,-2.099999928929132
232,1624,-1.9632704257965088,-3.937711238861084,63.5,-4.400000064256829
233,1633,-2.989525318145752,-5.996059894561768,63.5,-6.699999693060183
234,1597,-4.015780448913574,-8.05440902709961,63.5,-8.999999854983344
235,1605,-5.0420355796813965,-10.11275863647461,63.5,-11.30000044364446
236,1629,-6.0682902336120605,-12.171107292175293,63.5,-13.59999996606596
237,1658,-7.049925327301025,-14.139963150024414,63.5,-15.80000015837243
238,1664,-8.076180458068848,-16.198312759399414,63.5,-18.10000074703355
239,1667,-9.147055625915527,-18.346155166625977,63.5,-20.5000008785734
240,1671,-10.173309326171875,-20.404502868652344,63.5,-22.79999912199159
241,1687,-11.199564933776855,-22.462852478027344,63.5,-25.0999999234164
242,1682,-12.22581958770752,-24.521202087402344,63.5,-27.40000029931383
243,1668,-13.2520751953125,-26.579551696777344,63.5,-29.70000110073864
244,1673,-14.278329849243164,-28.63789939880371,63.5,-31.99999976968422
245,1684,-15.304585456848145,-30.696247100830078,63.5,-34.29999843862981
246,1668,-16.330839157104492,-32.75459671020508,63.5,-36.59999881452723
247,1618,-17.35709571838379,-34.81294631958008,63.5,-38.90000004147945
248,1658,-18.383350372314453,-36.87129592895508,63.5,-41.20000041737686
249,1644,-19.409605026245117,-38.92964553833008,63.5,-43.50000079327428
250,1647,-20.43585968017578,-40.98799133300781,63.5,-45.79999775526804
251,1642,-21.462114334106445,-43.04634094238281,63.5,-48.09999813116546
252,1616,-22.488370895385742,-45.10469436645508,63.5,-50.40000277202132
253,1629,29.484140396118164,6.5364766120910645,12.5,30.20000101653012
254,1610,27.043399810791016,5.995377540588379,12.5,27.70000045452135
255,1603,25.090808868408203,5.562498092651367,12.5,25.70000145334124
256,1613,22.650068283081055,5.021399021148682,12.5,23.20000089133247
257,1603,20.404586791992188,4.523587703704834,12.5,20.90000018815913
258,1606,18.15910530090332,4.0257768630981445,12.5,18.59999958819224
259,1603,15.913623809814453,3.527965545654297,12.5,16.2999988850189
260,1608,13.76577377319336,3.0517985820770264,12.5,14.10000007660658
261,1613,11.422662734985352,2.5323433876037598,12.5,11.69999944401552
262,1616,9.1771821975708,2.034532308578491,12.5,9.399999723513835
263,1615,6.93170166015625,1.5367212295532227,12.5,7.100000003012148
264,1611,4.5885910987854,1.0172661542892456,12.5,4.699999861756917
265,1580,2.4407401084899902,0.5410990118980408,12.5,2.500000083573752
266,1580,0.0976295992732048,0.02164396084845066,12.5,0.09999999847727907
267,1586,-2.0502214431762695,-0.4545231759548187,12.5,-2.099999829414241
268,1591,-4.198072910308838,-0.9306904077529907,12.5,-4.30000009248283
269,1592,-6.638813018798828,-1.4717893600463867,12.5,-6.800000163155775
270,1562,-8.884294509887695,-1.9696005582809448,12.5,-9.100000840527503
271,1572,-11.12977409362793,-2.467411518096924,12.5,-11.39999960415915
272,1589,-13.277626037597656,-2.9435787200927734,12.5,-13.60000032631155
273,1588,-15.523106575012207,-3.441389799118042,12.5,-15.90000004681324
274,1585,-17.8662166595459,-3.9608447551727295,12.5,-18.29999969673264
275,1586,-20.111698150634766,-4.458656311035156,12.5,-20.60000045150921
276,1573,-22.357177734375,-4.956467151641846,12.5,-22.89999918933924
277,1573,-24.602659225463867,-5.454278469085693,12.5,-25.19999989251258
278,1558,-26.848140716552734,-5.952089309692383,12.5,-27.50000049247947
279,1566,-29.09362030029297,-6.449900150299072,12.5,-29.79999923030951
280,1740,10.88691234588623,-49.107688903808594,102.5,50.29999970079777
281,1704,9.393479347229004,-42.371246337890625,102.5,43.39999965982751
282,1748,8.917312622070312,-40.22339630126953,102.5,41.20000090301841
283,1757,8.397856712341309,-37.88028335571289,102.5,38.79999825348083
284,1775,7.921689510345459,-35.7324333190918,102.5,36.59999939346529
285,1765,7.4238786697387695,-33.48695373535156,102.5,34.30000065563524
286,1762,6.92606782913208,-31.241472244262695,102.5,32.00000005566836
287,1752,6.428256511688232,-28.99599266052246,102.5,29.70000121463187
288,1752,5.908801078796387,-26.65287971496582,102.5,27.29999866830074
289,1753,5.410990238189697,-24.407400131225586,102.5,24.9999999304707
290,1753,4.913179397583008,-22.16192054748535,102.5,22.70000119264066
291,1748,4.41536808013916,-19.916439056396484,102.5,20.40000048946732
292,1730,3.9175570011138916,-17.670957565307617,102.5,18.09999983789721
293,1709,3.441389799118042,-15.523106575012207,102.5,15.90000004681324
294,1688,2.9219348430633545,-13.1799955368042,102.5,13.50000039689383
295,1687,2.424123525619507,-10.934514999389648,102.5,11.19999969372049
296,1678,1.9263124465942383,-8.689034461975098,102.5,8.899999973218806
297,1654,1.4285014867782593,-6.443553447723389,102.5,6.599999812984517
298,1634,0.9306904077529907,-4.198072910308838,102.5,4.30000009248283
299,1611,0.432879239320755,-1.9525920152664185,102.5,2.000000003479272
300,1590,-0.06493188440799713,0.2928888201713562,102.5,-0.3000000176569037
301,1562,-0.5627429485321045,2.5383694171905518,102.5,-2.599999793125166
302,1565,-1.0605541467666626,4.78385066986084,102.5,-4.900000237729787
303,1541,-1.5583652257919312,7.029331207275391,102.5,-7.199999958231476
304,1537,-2.077820301055908,9.372442245483398,102.5,-9.600000565020919
305,1515,-2.553987503051758,11.520293235778809,102.5,-11.80000035610489
306,1498,-3.0734424591064453,13.8634033203125,102.5,-14.20000000602429
307,1479,-3.571253538131714,16.108884811401367,102.5,-16.50000065759441
308,1481,-4.069064617156982,18.3543643951416,102.5,-18.79999944702767
309,1475,-4.56687593460083,20.59984588623047,102.5,-21.10000015020101
310,1466,-5.0646867752075195,22.845325469970703,102.5,-23.39999888803104
311,1461,-5.562498092651367,25.090808868408203,102.5,-25.70000145334124
312,1457,-6.060309410095215,27.336288452148438,102.5,-28.00000029437773
313,1455,-6.558120250701904,29.581768035888672,102.5,-30.29999903220776
314,1452,-7.055931091308594,31.827247619628906,102.5,-32.5999977700378
315,1453,-7.5753865242004395,34.17036056518555,102.5,-35.00000031636893
316,1448,-8.073197364807129,36.41584014892578,102.5,-37.29999905419897
317,1469,-8.549365043640137,38.56369400024414,102.5,-39.50000174169467
318,1456,-9.090463638305664,41.004432678222656,102.5,-42.00000033836014
319,1448,-9.588274955749512,43.24991226196289,102.5,-44.29999917939662
320,1409,-10.042798042297363,45.30013656616211,102.5,-46.40000178266494
321,1416,-10.540609359741211,47.545616149902344,102.5,-48.70000062370142
322,1429,-11.060064315795898,49.88872528076172,102.5,-51.09999934255239
